Year,Month,Weekday,lag_1,lag_7,roll7,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,y,fecha
2016,5,1,68.0,97.063,70.27657142857143,3.34,3.023,4.1,29.4,3.0,0.0,7.0,8.0,57.863,2016-05-30
2016,5,2,57.863,59.167,64.67657142857142,6.0,3.33,3.5,21.0,3.0,0.0,13.0,2.0,51.83,2016-05-31
2016,6,3,51.83,59.260000000000005,63.62842857142857,9.0,1.1,2.0,20.0,11.0,0.0,7.0,5.0,55.1,2016-06-01
2016,6,4,55.1,70.15,63.03414285714286,2.33,6.0,1.05,21.25,18.0,3.0,4.0,1.0,56.63,2016-06-02
2016,6,5,56.63,62.603,61.102714285714285,7.33,3.0,4.0,18.0,8.0,0.0,1.0,7.0,48.33,2016-06-03
2016,6,6,48.33,75.693,59.06371428571428,3.33,3.34,3.3,21.0,2.0,0.0,0.0,4.0,36.97,2016-06-04
2016,6,7,36.97,68.0,53.53185714285714,10.34,3.066,4.3,23.4,5.0,0.0,3.0,4.0,53.106,2016-06-05
2016,6,1,53.106,57.863,51.40414285714286,5.33,2.802,4.0,26.2,5.0,0.0,6.0,6.0,55.332,2016-06-06
2016,6,2,55.332,51.83,51.04257142857143,6.0,3.363,4.1,28.5,13.0,0.0,10.0,3.0,67.963,2016-06-07
2016,6,3,67.963,55.1,53.34728571428572,8.66,1.33,5.5,45.062,10.0,0.0,5.0,6.0,81.55199999999999,2016-06-08
2016,6,4,81.55199999999999,56.63,57.12614285714285,8.67,4.33,2.0,20.6,7.0,0.0,1.0,4.2,47.8,2016-06-09
2016,6,5,47.8,48.33,55.864714285714285,8.33,4.0,4.0,26.0,11.0,2.0,0.0,5.0,60.33,2016-06-10
2016,6,6,60.33,36.97,57.579,10.66,2.825,2.0,35.6,4.0,1.0,10.0,8.0,74.08500000000001,2016-06-11
2016,6,7,74.08500000000001,53.106,62.881142857142855,8.34,7.353,3.4,47.0,8.0,0.0,4.0,6.0,84.093,2016-06-12
2016,6,1,84.093,55.332,67.30785714285715,5.66,4.736,1.0,15.0,7.0,0.0,1.0,2.0,36.396,2016-06-13
2016,6,2,36.396,67.963,64.60271428571428,2.33,6.0,6.1,17.4,17.0,1.0,2.0,3.0,54.83,2016-06-14
2016,6,3,54.83,81.55199999999999,62.726571428571425,5.0,5.495,7.0,35.0,22.0,1.0,1.0,6.0,82.495,2016-06-15
2016,6,4,82.495,47.8,62.861285714285714,4.0,0.33,1.0,20.5,4.0,0.0,22.0,3.0,54.83,2016-06-16
2016,6,5,54.83,60.33,63.86557142857142,3.34,3.67,3.65,20.0,8.0,0.0,4.0,4.0,46.66,2016-06-17
2016,6,6,46.66,74.08500000000001,61.91271428571429,2.0,4.33,6.5,37.5,1.0,0.0,5.0,4.0,60.33,2016-06-18
2016,6,7,60.33,84.093,59.94771428571428,6.34,6.01,3.0,40.0,1.0,0.0,7.0,15.0,78.35,2016-06-19
2016,6,1,78.35,36.396,59.12728571428572,7.34,3.34,6.0,22.388,5.0,0.0,8.0,6.0,58.068,2016-06-20
2016,6,2,58.068,54.83,62.223285714285716,7.33,4.66,9.0,23.0,15.0,0.0,7.0,5.6,71.59,2016-06-21
2016,6,3,71.59,82.495,64.61757142857142,2.0,6.067,2.3,42.0,6.0,0.0,2.0,2.0,62.367,2016-06-22
2016,6,4,62.367,54.83,61.74214285714286,3.0,0.33,2.3,19.0,5.0,0.0,1.0,3.0,33.629999999999995,2016-06-23
2016,6,5,33.629999999999995,46.66,58.71357142857143,6.0,2.34,3.05,19.0,15.0,0.0,1.0,2.0,48.39,2016-06-24
2016,6,6,48.39,60.33,58.96071428571428,5.68,4.99,8.0,20.25,5.0,0.0,1.0,4.0,48.92,2016-06-25
2016,6,7,48.92,78.35,57.330714285714286,3.0,3.845,2.0,17.4,20.0,0.0,2.0,3.0,51.245,2016-06-26
2016,6,1,51.245,58.068,53.458571428571425,6.0,3.067,5.25,24.0,9.0,0.0,9.0,2.0,58.317,2016-06-27
2016,6,2,58.317,71.59,53.494142857142855,1.33,1.429,2.25,24.0,20.0,5.0,2.0,7.0,63.009,2016-06-28
2016,6,3,63.009,62.367,52.26828571428572,7.0,8.01,6.5,22.0,12.5,7.0,1.0,2.0,66.00999999999999,2016-06-29
2016,6,4,66.00999999999999,33.629999999999995,52.78871428571428,4.0,3.803,3.2,9.0,6.0,0.0,0.0,2.0,28.003,2016-06-30
2016,7,5,28.003,48.39,51.984857142857145,4.0,2.01,5.5,24.0,1.0,0.0,20.0,7.0,63.51,2016-07-01
2016,7,6,63.51,48.92,54.14485714285714,4.66,5.132,6.0,25.4,9.0,0.0,2.0,3.0,55.192,2016-07-02
2016,7,7,55.192,51.245,55.04085714285714,6.67,4.165,5.4,18.6,4.0,0.0,11.0,5.0,54.835,2016-07-03
2016,7,1,54.835,58.317,55.553714285714285,8.34,5.34,1.15,14.0,8.0,3.0,7.0,6.0,52.83,2016-07-04
2016,7,2,52.83,63.009,54.769857142857134,6.0,4.01,2.0,19.0,10.0,0.0,0.0,3.0,44.01,2016-07-05
2016,7,3,44.01,66.00999999999999,52.05571428571428,9.33,5.726,5.0,30.0,5.0,0.0,8.0,4.0,67.056,2016-07-06
2016,7,4,67.056,28.003,52.20514285714285,7.34,5.01,1.0,21.0,11.0,1.0,0.0,2.0,48.35,2016-07-07
2016,7,5,48.35,63.51,55.11185714285714,1.34,7.056,9.2,28.0,12.0,1.0,0.0,4.3,62.896,2016-07-08
2016,7,6,62.896,55.192,55.024142857142856,3.33,6.0,4.5,11.0,12.0,0.0,0.0,2.0,38.83,2016-07-09
2016,7,7,38.83,54.835,52.68671428571428,5.66,8.32,4.2,29.0,6.0,0.0,0.0,3.0,56.18,2016-07-10
2016,7,1,56.18,52.83,52.87885714285714,6.33,1.703,3.0,19.312,9.0,0.0,4.0,6.2,49.545,2016-07-11
2016,7,2,49.545,44.01,52.40957142857143,5.67,2.67,4.0,27.2,14.0,0.0,3.0,4.0,60.54,2016-07-12
2016,7,3,60.54,67.056,54.771,6.218333333,7.0,5.0,26.4,11.0,0.0,3.0,2.0,60.618333333,2016-07-13
2016,7,4,60.618333333,48.35,53.851333333285716,2.34,2.363,5.0,12.4,3.0,0.0,3.0,5.0,33.103,2016-07-14
2016,7,5,33.103,62.896,51.67319047614286,3.0,8.0,2.0,15.0,4.0,0.0,0.0,3.33,35.33,2016-07-15
2016,7,6,35.33,38.83,47.73519047614286,9.33,6.737,3.0,23.3,6.0,0.0,1.0,8.0,57.367,2016-07-16
2016,7,7,57.367,56.18,50.38333333328571,9.01,4.01,3.0,26.65,3.0,0.0,7.0,4.0,56.67,2016-07-17
2016,7,1,56.67,49.545,50.45333333328572,6.0,2.497,8.0,25.4,2.0,0.0,3.0,4.0,50.897,2016-07-18
2016,7,2,50.897,60.54,50.64647619042857,7.34,1.33,6.0,19.0,5.0,0.0,1.0,2.0,41.67,2016-07-19
2016,7,3,41.67,60.618333333,47.950761904714284,10.33,4.66,7.1,25.2,6.0,0.0,5.0,5.0,63.29,2016-07-20
2016,7,4,63.29,33.103,48.33242857142857,5.66,5.32,4.1,17.0,15.0,0.0,1.0,2.0,50.08,2016-07-21
2016,7,5,50.08,35.33,50.75771428571429,3.33,1.66,7.0,14.0,4.0,0.0,0.0,2.0,31.99,2016-07-22
2016,7,6,31.99,57.367,50.28057142857143,4.66,5.49,2.1,15.0,6.0,0.0,0.0,5.0,38.25,2016-07-23
2016,7,7,38.25,56.67,47.549571428571426,2.33,4.99,4.0,32.0,4.0,0.0,0.0,2.0,49.32,2016-07-24
2016,7,1,49.32,50.897,46.49957142857143,13.0,3.33,7.0,22.0,9.0,0.0,4.0,4.0,62.33,2016-07-25
2016,7,2,62.33,41.67,48.13285714285714,8.32,2.66,1.0,10.0,16.0,0.0,0.0,2.0,39.98,2016-07-26
2016,7,3,39.98,63.29,47.89142857142857,3.0,6.33,4.15,10.0,4.0,1.0,9.0,2.0,39.48,2016-07-27
2016,7,4,39.48,50.08,44.49,9.67,3.99,4.0,22.5,12.0,1.0,5.0,3.0,61.16,2016-07-28
2016,7,5,61.16,31.99,46.07285714285714,9.99,4.51,6.0,11.0,17.0,1.0,11.0,2.0,62.5,2016-07-29
2016,7,6,62.5,38.25,50.43142857142857,6.33,3.99,4.0,37.0,7.0,0.0,1.0,6.0,65.32,2016-07-30
2016,7,7,65.32,49.32,54.298571428571414,6.0,5.01,4.5,22.0,5.0,0.0,0.0,4.0,46.51,2016-07-31
2016,8,1,46.51,62.33,53.89714285714285,8.33,1.396,5.0,14.0,7.5,1.0,1.0,6.0,44.226,2016-08-01
2016,8,2,44.226,39.98,51.31085714285714,8.33,7.0,5.0,12.0,12.0,0.0,1.0,1.0,46.33,2016-08-02
2016,8,3,46.33,39.48,52.218,8.0,2.98,3.5,21.0,11.0,0.0,13.0,3.0,62.48,2016-08-03
2016,8,4,62.48,61.16,55.50371428571428,8.0,2.693,2.0,34.4,12.0,0.0,17.0,4.0,80.09299999999999,2016-08-04
2016,8,5,80.09299999999999,62.5,58.20842857142856,10.33,3.42,3.7,21.0,24.0,0.0,24.0,1.3,87.75,2016-08-05
2016,8,6,87.75,65.32,61.815571428571424,3.0,3.662,5.0,20.0,33.0,0.0,1.0,2.0,67.662,2016-08-06
2016,8,7,67.662,46.51,62.15014285714286,8.0,4.155,8.2,40.2,12.0,0.0,5.0,3.0,80.555,2016-08-07
2016,8,1,80.555,44.226,67.01371428571429,8.34,5.99,5.5,15.0,36.0,0.0,1.0,4.0,75.83,2016-08-08
2016,8,2,75.83,46.33,71.52857142857142,6.33,4.66,7.0,29.0,26.0,1.0,2.0,4.0,79.99000000000001,2016-08-09
2016,8,3,79.99000000000001,62.48,76.33714285714287,11.34,2.99,7.0,24.1,11.0,0.0,3.0,2.0,61.43,2016-08-10
2016,8,4,61.43,80.09299999999999,76.18714285714285,5.67,3.66,0.0,25.0,1.0,0.0,0.0,2.0,37.33,2016-08-11
2016,8,5,37.33,87.75,70.07814285714286,8.66,5.66,6.1,27.6,6.0,4.0,0.0,2.0,60.02,2016-08-12
2016,8,6,60.02,67.662,66.11671428571428,8.0,6.737,5.0,32.0,2.0,0.0,0.0,5.0,58.737,2016-08-13
2016,8,7,58.737,80.555,64.84171428571429,5.0,4.857,4.5,18.21666667,2.0,0.0,7.0,0.0,41.57366667,2016-08-14
2016,8,1,41.57366667,75.83,59.27295238142857,5.0,2.33,2.0,21.0,11.0,0.0,0.0,2.0,43.33,2016-08-15
2016,8,2,43.33,79.99000000000001,54.63009523857143,10.0,4.66,3.0,14.45,4.0,0.0,11.0,3.5,50.61,2016-08-16
2016,8,3,50.61,61.43,50.432952381428564,8.66,2.01,4.0,9.5,7.0,0.0,5.0,5.0,41.17,2016-08-17
2016,8,4,41.17,37.33,47.538666667142856,6.99,3.363,4.0,25.6,7.0,0.0,0.0,1.0,47.953,2016-08-18
2016,8,5,47.953,60.02,49.056238095714285,1.0,4.33,0.6,27.0,12.0,0.0,0.0,4.0,48.93,2016-08-19
2016,8,6,48.93,58.737,47.47195238142858,4.33,2.99,6.0,26.2,1.0,0.0,0.0,6.0,46.52,2016-08-20
2016,8,7,46.52,41.57366667,45.72666666714286,8.0,3.627,7.4,39.0,3.0,4.0,1.0,1.0,67.027,2016-08-21
2016,8,1,67.027,43.33,49.362857142857145,3.34,3.386,0.0,23.2,3.0,0.0,0.0,6.0,38.926,2016-08-22
2016,8,2,38.926,50.61,48.73371428571428,3.0,3.066,4.0,14.7,7.0,1.0,0.0,1.2,33.966,2016-08-23
2016,8,3,33.966,41.17,46.355999999999995,9.33,3.487,8.0,11.3,2.0,0.0,0.0,3.0,37.117,2016-08-24
2016,8,4,37.117,47.953,45.777,4.33,2.67,8.0,19.4,4.0,1.0,4.0,5.0,48.4,2016-08-25
2016,8,5,48.4,48.93,45.84085714285714,4.0,2.023,2.0,20.7,3.0,0.0,0.0,0.0,31.723,2016-08-26
2016,8,6,31.723,46.52,43.38271428571428,8.83,1.736,1.0,17.51666667,2.0,0.0,11.0,0.0,42.08266667,2016-08-27
2016,8,7,42.08266667,67.027,42.74880952428571,7.33,7.02,6.2,37.0,3.0,0.0,6.0,2.0,68.55,2016-08-28
2016,8,1,68.55,38.926,42.96638095285714,9.0,0.67,2.0,14.2,4.0,0.0,1.0,1.3,32.169999999999995,2016-08-29
2016,8,2,32.169999999999995,33.966,42.00123809571428,4.66,1.32,2.0,8.9,4.0,0.0,1.0,0.0,21.880000000000003,2016-08-30
2016,8,3,21.880000000000003,37.117,40.27466666714286,6.0,5.827,5.0,23.2,3.0,0.0,1.0,5.0,49.027,2016-08-31
2016,9,4,49.027,48.4,41.976095238571425,5.0,3.66,5.0,31.4,2.0,0.0,0.0,3.0,50.06,2016-09-01
2016,9,5,50.06,31.723,42.21323809571429,9.34,4.02,5.0,10.0,25.0,0.0,5.0,2.0,60.36,2016-09-02
2016,9,6,60.36,42.08266667,46.30423809571429,5.33,4.025,6.5,54.2,5.0,0.0,4.0,4.0,83.055,2016-09-03
2016,9,7,83.055,68.55,52.15742857142857,8.33,4.396,0.0,30.9,10.0,0.0,4.0,5.0,62.626,2016-09-04
2016,9,1,62.626,32.169999999999995,51.311142857142855,3.32,4.396,2.0,34.3,8.0,2.0,2.0,4.0,60.016,2016-09-05
2016,9,2,60.016,21.880000000000003,55.289142857142856,5.0,1.33,1.0,32.8,14.0,3.0,0.0,3.0,60.13,2016-09-06
2016,9,3,60.13,49.027,60.75342857142858,2.33,2.19,3.0,37.6,14.0,0.0,0.0,3.0,62.120000000000005,2016-09-07
2016,9,4,62.120000000000005,50.06,62.62385714285715,6.0,2.99,4.0,33.0,8.0,1.0,0.0,0.0,54.99,2016-09-08
2016,9,5,54.99,60.36,63.32814285714286,4.99,3.99,3.25,26.124,11.0,2.0,10.0,3.0,64.354,2016-09-09
2016,9,6,64.354,83.055,63.898714285714284,8.33,11.31,10.0,34.0,9.0,0.0,4.0,3.0,79.64,2016-09-10
2016,9,7,79.64,62.626,63.41085714285714,2.66,6.99,7.1,57.2,8.0,0.0,10.0,4.0,95.95,2016-09-11
2016,9,1,95.95,60.016,68.17142857142856,7.0,6.0,4.0,24.0,10.0,0.0,8.0,4.0,63.0,2016-09-12
2016,9,2,63.0,60.13,68.59771428571428,7.0,5.759,4.0,32.0,13.0,0.0,2.0,0.0,63.759,2016-09-13
2016,9,3,63.759,62.120000000000005,69.11614285714286,6.0,3.792,2.5,24.4,7.0,0.0,8.0,2.0,53.692,2016-09-14
2016,9,4,53.692,54.99,67.91214285714285,3.0,6.628,2.0,38.0,31.0,0.0,3.0,1.0,84.628,2016-09-15
2016,9,5,84.628,64.354,72.14614285714285,2.0,1.33,4.0,26.3,17.0,0.0,3.0,0.0,53.63,2016-09-16
2016,9,6,53.63,79.64,70.61414285714285,6.67,3.693,2.4,56.0,11.0,0.0,5.0,4.1,88.863,2016-09-17
2016,9,7,88.863,95.95,71.93171428571428,5.99,7.32,2.0,24.45,4.0,0.0,8.0,1.0,52.76,2016-09-18
2016,9,1,52.76,63.0,65.76171428571429,4.0,3.396,2.15,31.0,11.0,2.0,0.0,1.0,54.546,2016-09-19
2016,9,2,54.546,63.759,64.554,4.67,2.792,3.0,33.4,14.0,0.0,4.0,1.0,62.862,2016-09-20
2016,9,3,62.862,53.692,64.42585714285714,8.34,4.31,3.05,19.7,12.0,0.0,3.0,2.0,52.4,2016-09-21
2016,9,4,52.4,84.628,64.24128571428571,6.33,2.33,2.1,29.4,6.0,0.0,4.0,3.0,53.16,2016-09-22
2016,9,5,53.16,53.63,59.74585714285714,2.33,6.99,6.0,28.4,13.0,3.0,7.0,1.0,67.72,2016-09-23
2016,9,6,67.72,88.863,61.758714285714284,2.0,3.779,6.2,61.2,8.0,0.0,1.0,1.0,83.179,2016-09-24
2016,9,7,83.179,52.76,60.946714285714286,6.0,4.33,3.0,61.125,3.0,0.0,10.0,2.0,89.455,2016-09-25
2016,9,1,89.455,54.546,66.18885714285715,5.99,1.0,4.0,57.6,4.0,2.0,4.0,1.0,79.59,2016-09-26
2016,9,2,79.59,62.862,69.76657142857142,7.0,4.67,7.4,51.7,17.0,3.0,1.0,3.0,94.77,2016-09-27
2016,9,3,94.77,52.4,74.32485714285714,13.68,1.802,5.45,64.5,3.0,0.0,0.0,4.0,92.432,2016-09-28
2016,9,4,92.432,53.16,80.04371428571429,7.33,2.0,4.0,50.6,4.0,0.0,1.0,1.2,70.13000000000001,2016-09-29
2016,9,5,70.13000000000001,67.72,82.46799999999999,7.0,5.0,2.6,23.4,5.0,0.0,10.0,3.0,56.0,2016-09-30
2016,10,6,56.0,83.179,80.79371428571429,7.33,7.65,1.2,54.038,5.0,0.0,4.0,2.0,81.21799999999999,2016-10-01
2016,10,7,81.21799999999999,89.455,80.51357142857144,17.0,4.056,9.7,80.5,6.0,0.0,18.0,3.0,138.256,2016-10-02
2016,10,1,138.256,79.59,87.48514285714285,3.33,5.33,3.0,59.662,2.0,2.0,17.0,3.0,95.322,2016-10-03
2016,10,2,95.322,94.77,89.73257142857142,6.33,2.99,6.0,47.6,8.0,0.0,10.0,2.5,83.42,2016-10-04
2016,10,3,83.42,92.432,88.11114285714287,4.0,4.0,4.0,78.2,8.0,0.0,1.0,1.0,100.2,2016-10-05
2016,10,4,100.2,70.13000000000001,89.22085714285716,4.33,3.99,6.0,44.0,4.0,0.0,3.0,0.0,65.32,2016-10-06
2016,10,5,65.32,56.0,88.53371428571428,4.34,4.297,6.0,47.625,4.0,0.0,0.0,1.0,67.262,2016-10-07
2016,10,6,67.262,81.21799999999999,90.14257142857143,7.34,6.33,5.0,52.7,2.0,0.0,6.0,5.0,84.37,2016-10-08
2016,10,7,84.37,138.256,90.59285714285716,6.68,5.02,5.5,88.4,2.0,0.0,9.0,1.0,117.6,2016-10-09
2016,10,1,117.6,95.322,87.64200000000001,2.0,5.066,5.0,31.6,1.0,0.0,3.0,1.0,48.666,2016-10-10
2016,10,2,48.666,83.42,80.97685714285714,7.33,2.406,11.65,52.6,54.83333333,1.0,8.0,1.0,138.81933333,2016-10-11
2016,10,3,138.81933333,100.2,88.89104761857142,8.33,2.373,2.0,45.75,18.0,1.0,17.0,2.0,96.453,2016-10-12
2016,10,4,96.453,65.32,88.3557619042857,4.66,4.33,3.2,42.2,20.0,0.0,3.0,2.3,79.69,2016-10-13
2016,10,5,79.69,67.262,90.40861904714286,7.0,4.0,3.0,38.7,22.0,0.0,9.0,1.0,84.7,2016-10-14
2016,10,6,84.7,84.37,92.89976190428573,4.0,5.97,3.35,47.2,16.0,1.0,13.0,1.0,91.52,2016-10-15
2016,10,7,91.52,117.6,93.92119047571428,8.33,5.122,10.0,89.3,3.0,0.0,6.0,5.0,126.752,2016-10-16
2016,10,1,126.752,48.666,95.22861904714286,2.0,5.0,5.0,50.8,1.0,0.0,9.0,1.0,73.8,2016-10-17
2016,10,2,73.8,138.81933333,98.8191904757143,3.0,5.056,9.0,42.1,9.0,3.0,7.0,3.1,81.256,2016-10-18
2016,10,3,81.256,96.453,90.59585714285716,4.33,6.66,5.0,26.7,11.0,0.0,2.0,1.0,56.69,2016-10-19
2016,10,4,56.69,79.69,84.91542857142858,1.64,5.66,6.0,52.5,2.0,0.0,2.0,2.0,71.8,2016-10-20
2016,10,5,71.8,84.7,83.78828571428572,8.66,3.825,0.0,40.8,5.0,0.0,6.0,2.0,66.285,2016-10-21
2016,10,6,66.285,91.52,81.15757142857142,7.0,2.67,4.0,29.7,3.0,0.0,10.0,4.0,60.37,2016-10-22
2016,10,7,60.37,126.752,76.70757142857143,12.33,5.78,3.8,51.21666667,10.0,0.0,11.0,2.0,96.12666667,2016-10-23
2016,10,1,96.12666667,73.8,72.33252381,2.66,3.023,7.5,37.0,1.0,1.0,2.0,1.0,55.183,2016-10-24
2016,10,2,55.183,81.256,69.67295238142857,4.33,4.572,5.4,62.4,10.0,0.0,7.0,0.0,93.702,2016-10-25
2016,10,3,93.702,56.69,71.45095238142858,2.33,2.397,6.0,28.4,10.0,0.0,2.0,1.0,52.127,2016-10-26
2016,10,4,52.127,71.8,70.79909523857143,6.5,2.023,3.0,32.2,10.0,2.0,4.0,0.0,59.723,2016-10-27
2016,10,5,59.723,66.285,69.07380952428572,7.0,3.78,6.0,34.4,9.0,0.0,5.0,0.0,65.18,2016-10-28
2016,10,6,65.18,60.37,68.91595238142857,15.33,4.54,6.1,78.5,23.0,0.0,9.0,5.0,141.47,2016-10-29
2016,10,7,141.47,96.12666667,80.50166666714286,4.66,10.32,5.75,73.1,5.0,0.0,0.0,2.0,100.83,2016-10-30
2016,10,1,100.83,55.183,81.17357142857144,2.66,3.82,3.0,43.8,6.0,0.0,17.0,5.0,81.28,2016-10-31
2016,11,2,81.28,93.702,84.90171428571429,2.33,1.703,4.0,25.9,18.0,0.0,6.0,3.0,60.933,2016-11-01
2016,11,3,60.933,52.127,80.22042857142857,4.0,3.703,4.1,42.2,1.0,0.0,2.0,3.0,60.003,2016-11-02
2016,11,4,60.003,59.723,81.34557142857143,2.0,1.0,3.0,42.5,3.0,0.0,0.0,1.0,52.5,2016-11-03
2016,11,5,52.5,65.18,80.31371428571428,8.33,4.373,3.6,24.3,14.0,1.0,6.0,4.2,65.803,2016-11-04
2016,11,6,65.803,141.47,80.40271428571428,7.666666667,3.02,5.8,35.4,9.0,0.0,0.0,2.0,62.886666667,2016-11-05
2016,11,7,62.886666667,100.83,69.17652380957142,8.0,4.34,3.0,42.45,3.0,2.0,11.0,5.0,78.79,2016-11-06
2016,11,1,78.79,81.28,66.02795238099999,5.0,2.726,6.3,35.0,9.0,0.0,5.0,1.0,64.026,2016-11-07
2016,11,2,64.026,60.933,63.56309523814286,7.0,2.35,8.0,20.0,19.16666667,2.0,8.0,3.0,69.51666667,2016-11-08
2016,11,3,69.51666667,60.003,64.78933333385714,2.34,5.66,1.4,25.0,18.0,0.0,4.0,0.0,56.4,2016-11-09
2016,11,4,56.4,52.5,64.27461904814285,7.33,6.33,7.0,31.1,5.0,2.0,12.0,3.4,74.16000000000001,2016-11-10
2016,11,5,74.16000000000001,65.803,67.36890476242857,10.66,1.759,4.0,33.0,6.0,0.0,1.0,1.0,57.419,2016-11-11
2016,11,6,57.419,62.886666667,66.17119047671429,8.0,3.825,7.0,56.5,10.0,0.0,1.0,1.2,87.525,2016-11-12
2016,11,7,87.525,78.79,69.69095238142857,6.0,11.32,3.6,60.2,0.0,0.0,5.0,1.0,87.12,2016-11-13
2016,11,1,87.12,64.026,70.88095238142857,10.0,4.726,3.8,50.5,5.0,3.0,1.0,1.0,79.026,2016-11-14
2016,11,2,79.026,69.51666667,73.02380952428572,5.33,0.33,4.0,30.1,27.0,5.0,5.0,1.0,77.76,2016-11-15
2016,11,3,77.76,56.4,74.20142857142858,4.0,3.167,4.0,38.912,5.0,0.0,10.0,1.0,66.07900000000001,2016-11-16
2016,11,4,66.07900000000001,74.16000000000001,75.58414285714287,5.0,2.726,5.7,41.4,0.0,0.0,1.0,1.4,57.226,2016-11-17
2016,11,5,57.226,57.419,73.165,1.33,4.33,6.25,31.0,7.0,1.0,2.0,2.0,54.91,2016-11-18
2016,11,6,54.91,87.525,72.80657142857143,5.0,2.7,4.0,35.4,3.0,0.0,3.0,2.0,55.1,2016-11-19
2016,11,7,55.1,87.12,68.17442857142858,7.0,4.34,5.0,25.5,3.0,0.0,0.0,2.0,46.84,2016-11-20
2016,11,1,46.84,79.026,62.420142857142864,1.34,3.34,5.25,30.0,1.0,0.0,13.0,3.0,56.93,2016-11-21
2016,11,2,56.93,77.76,59.26357142857143,4.01,4.703,1.1,23.0,3.0,2.0,7.0,2.0,46.813,2016-11-22
2016,11,3,46.813,66.07900000000001,54.84257142857143,3.0,4.33,3.7,44.124,5.0,0.0,0.0,1.0,61.154,2016-11-23
2016,11,4,61.154,57.226,54.139,8.67,4.333,6.0,28.0,2.0,0.0,10.0,3.0,62.003,2016-11-24
2016,11,5,62.003,54.91,54.82142857142857,7.34,5.0,7.0,21.0,20.0,4.0,5.0,1.0,70.34,2016-11-25
2016,11,6,70.34,55.1,57.02571428571429,3.33,5.0,4.0,36.0,9.0,3.0,12.0,2.0,74.33,2016-11-26
2016,11,7,74.33,46.84,59.77285714285715,9.33,5.693,3.9,61.0,5.0,0.0,1.0,0.0,85.923,2016-11-27
2016,11,1,85.923,56.93,65.35614285714286,4.5,1.363,2.05,23.0,5.0,0.0,12.0,0.0,47.913,2016-11-28
2016,11,2,47.913,46.813,64.068,5.68,5.67,3.0,45.6,6.0,2.0,0.0,0.0,67.95,2016-11-29
2016,11,3,67.95,61.154,67.08757142857142,3.33,2.99,4.3,24.6,13.0,0.0,7.0,0.0,55.22,2016-11-30
2016,12,4,55.22,62.003,66.23985714285715,4.5,2.363,1.5,55.662,8.0,0.0,9.0,0.0,81.025,2016-12-01
2016,12,5,81.025,70.34,68.95728571428572,6.0,1.076,3.2,43.0,14.0,0.0,26.0,0.2,93.476,2016-12-02
2016,12,6,93.476,74.33,72.26242857142857,3.17,2.68,3.0,43.3,2.0,0.0,1.0,4.0,59.15,2016-12-03
2016,12,7,59.15,85.923,70.09385714285715,7.0,9.123,2.9,67.0,4.0,0.0,0.0,0.0,90.023,2016-12-04
2016,12,1,90.023,47.913,70.67957142857144,9.5,1.68,4.0,23.0,6.0,1.0,13.0,2.0,60.18,2016-12-05
2016,12,2,60.18,67.95,72.432,6.0,5.09,4.4,27.2,4.0,0.0,20.0,1.0,67.69,2016-12-06
2016,12,3,67.69,55.22,72.39485714285715,4.34,2.726,1.7,47.0,8.0,3.0,7.0,3.0,76.76599999999999,2016-12-07
2016,12,4,76.76599999999999,81.025,75.47285714285714,5.67,1.67,5.0,35.7,9.0,0.0,2.0,0.0,59.040000000000006,2016-12-08
2016,12,5,59.040000000000006,93.476,72.33214285714286,5.66,1.67,4.0,35.062,2.0,0.0,0.0,2.0,50.392,2016-12-09
2016,12,6,50.392,59.15,66.17728571428572,7.34,6.33,10.1,45.4,1.0,0.0,15.0,2.0,87.17,2016-12-10
2016,12,7,87.17,90.023,70.18014285714285,3.34,4.726,8.55,62.062,7.0,0.0,14.0,1.0,100.678,2016-12-11
2016,12,1,100.678,60.18,71.70228571428571,3.66,2.429,3.1,44.5,28.33333333,3.0,21.0,4.0,110.02233333,2016-12-12
2016,12,2,110.02233333,67.69,78.82261904714287,1.0,4.0,5.1,43.6,0.0,0.0,18.0,0.0,71.7,2016-12-13
2016,12,3,71.7,76.76599999999999,79.39547619,5.83,3.78,5.65,32.2,21.0,0.0,10.0,1.2,79.66000000000001,2016-12-14
2016,12,4,79.66000000000001,59.040000000000006,79.80890476142858,9.66,3.33,1.0,22.8,8.0,0.0,5.0,1.0,50.79,2016-12-15
2016,12,5,50.79,50.392,78.63033333285715,7.33,6.32,2.2,39.775,8.0,3.0,23.0,1.0,90.625,2016-12-16
2016,12,6,90.625,87.17,84.37790476142858,5.99,2.66,4.15,59.95,10.0,0.0,6.0,1.0,89.75,2016-12-17
2016,12,7,89.75,100.678,84.74647619,1.67,5.02,4.2,60.7,13.0,0.0,5.0,1.0,90.59,2016-12-18
2016,12,1,90.59,110.02233333,83.30533333285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-19
2016,12,2,0.0,71.7,67.58785714285715,6.33,3.66,4.0,46.0,12.0,2.0,1.0,0.0,74.99000000000001,2016-12-20
2016,12,3,74.99000000000001,79.66000000000001,68.05785714285715,1.34,2.812,0.25,37.0,5.0,0.0,6.0,2.5,54.902,2016-12-21
2016,12,4,54.902,50.79,64.521,4.34,4.165,3.8,38.4,1.0,0.0,5.0,0.0,56.705,2016-12-22
